Он увидел, как зеброжираф склонил бесконечную шею, будто пестрый шлагбаум опустился, а человек, не останавливаясь, потрепал животное по холке и пошел дальше, мимо сооружения из скрученного шипастого металла, мимо радужных перьев, повисших прямо в воздухе, поднялся по нескольким плоским ступенькам и сквозь прозрачную стену вошел в зал.	 336
Оно явно возникло после вчерашнего выброса, поскольку еще позавчера Вазелин прошел здесь беспрепятственно.	 106
Шакалы.	 7
Как хорошо не сидеть в офисе, а отправиться погулять за городом на солнышке, да подышать свежим воздухом, да поболтать с людьми, да полюбоваться, как те делают круглые глаза, услышав, что они из полиции.	 203
Взрослые солидные люди в Группу Свободного Поиска не идут.	 58
Этого кресла только что не было.	 32
Там разбивается окно и из него вылетает шкаф с документами, похожий на большой черный холодильник.	 98
Потому что всех хороших игроков уже разобрали.	 46
Ночью, когда все уже спят, он тоже иногда их слышал.	 52
Наш тупоумный мир сумел оценить его подлинное величие лишь в тот миг, когда Берроуз вставил свой достославный «Проктопрод» в надлежащее гнездо: о, тогда-то личный думософт божества победно растекся на двести мегагигабайт высокочастотного лазерного инфоокеана.	 259
Черные волосы и губы, пухлые, как французские подушки.	 54
Изредка мелкая рыбка прорывала спокойную гладь, сверкнув по поверхности чешуей.	 79
Даже сейчас Люка вырвался бы, он был сильнее их обоих, но из мрака за его спиной выступил человек и накинул ему на шею тонкий шелковый шнур.	 140
Также нам достался десяток ракет с гипердвигателем, правда не на антиматерии, а с термоядерным зарядом таким как тот который взорвался рядом с корветом после спасения Эдвина.	 175
Он сжимает майку в кулаках.	 27
В этот момент нужно включить второй проектор, чтобы он успел прогреться.	 72
Но шестой скорости не оказалось.	 32
Готлиб финансировал не только банки, но и крупную промышленность.	 65
Кое-как взяв своей парализованной левой рукой удостоверение, которое я ему вручал.	 82
Лицо его было бледнее обыкновенного, но спокойно.	 49
И капитан говорит: «Предлагаю уговор».	 38
Он в отчаянии, потому что набор в команды еще не закончен.	 58
Сволочной дождь мешал слушать Свалку, а значит, бессовестно подыгрывал преследователям.	 87
Лицо у него было румяное, молодое, без единой морщинки.	 55
Утомленные работой и горячим солнцем, они ворочались, вздыхали, вскрикивали в тяжелой дремоте.	 94
Закончили в аэропорту Шереметьево.	 133
Садик мне нравился.	 19
Безусые лейтенанты оглушительно выкрикивали номер пистолета и изо всей силы тискали сухую генеральскую ладонь.	 110
Немного слишком яркое и пестрое, как это бывает в курортных городах.	 68
Даже известная красавица леди Трайн не могла удержаться от смеха, хотя, как утверждают все знавшие ее, она не смеялась никогда в жизни, скрывая свои неровные зубы.	 163
Лежа на автостоянке на спине рядом с Тайлером и глядя на единственную звезду, которая пробивалась сквозь свет уличного фонаря, я спросил его, с кем он бился.	 159
Когда приходит время обниматься, я делаю три шага навстречу Марле, распахиваю руки и смотрю по сторонам, ища подсказки, что мне делать дальше.	 142
Он имел форму конуса, усеченная вершина которого, казалось, упиралась в небесный свод.	 86
Затем он вкапывал бревна в сырой песок, так что они превращались в столбы высотой в человеческий рост.	 102
Итак, думал Люка, хитрый лис Турок собрался все же высунуть хвост из норы.	 74
В общем, впереди маячила суббота, вечер пятницы абсолютно свободен, и все располагало хорошенько расслабиться и сбросить стресс, накопившийся за прошедшую неделю, особенно в самом её конце.	 189
Один ряд за другим гребцы опускали тяжелые весла, обитые тонкими листами бронзы.	 80
Кое-кто из собеседников слышал про позавчерашние новости, кое для кого рассказ коллег оказался сюрпризом.	 105
Недостающее Звено.	 23
Приходится попотеть, чтобы достичь совершенства, но минутное совершенство оправдывает все усилия.	 97
Хорошо было бы умереть, но сквозь болевую дымку, окутавшую его сознание подобно летней грозовой туче, он не отдавал себе отчета, желает ли он смерти.	 149
Что они здесь сетями ловят — я не знаю: справа болото, слева болото, воняет как на помойке… Жуткая дыра.	 104
Они ни разу толком не обсуждали, а не завести ли им детей, хотя по-хорошему им об этом давно было пора поговорить.	 114
Губы, нежные, как кожаный итальянский диван.	 44
Он уже знал, что случилось, только не понимал почему, и он не удивился, когда увидел на том месте, где только что стоял корабль, клубящийся столб раскаленного дыма, гигантским штопором уходящий в фосфоресцирующую небесную твердь.	 229
Я не мог не спросить его.	 25
Зеркальная поверхность реки была неподвижна.	 44
Он поднялся на крыльцо, листая записную книжку.	 47
Пассажиры с немым благоговением смотрели на эту величественную панораму.	 74
Трудно описать, что чувствуешь, когда стоишь между двумя проекторами, и оба пышут жаром от пылающих в них ксеноновых ламп, таких ярких, что можно ослепнуть от одного взгляда на них.	 181
Это были следы босых ног.	 27
Она видеть не могла червяков.	 29
Марла – симулянтка.	 19
Но пол вспучился навстречу его падающему телу, как бы обтек его и превратился в кресло.	 87
Элена сказала Солу по-английски, что у Хорхе, похоже, тяжело на душе.	 69
Или автомобильную бомбу.	 24
Внутри этих каналов, закованных в красную бронзу, возвышался Священный Холм города Посейдониса.	 95
Старуху впустили через боковую дверь, провели сводчатым коридором мимо комнаты Пауля, и она, заглянув в нее, увидела лежащего в постели юного наследника.	 155
Не снимая высокого белого воротничка…
Шестьдесят кадров в секунду проглатывает проектор, словно пулеметную ленту, и тарахтит при этом совсем как настоящий пулемет.	 125
Капли становятся все меньше и меньше.	 37
Две недели Коля терпеливо, от подъема до отбоя и без выходных, получал, считал и приходовал имущество, ни разу не выйдя за ворота, словно все еще был курсантом и ждал увольнительной от сердитого старшины.	 204
Гепард, не оборачиваясь протянул ко мне через плечо руку и щелкнул пальцами.	 76
На другой картинке пассажиры, спокойные, как коровы в Индии, тянутся за кислородными масками, свисающими с потолка.	 115
Газеты обсуждали возможные последствия этой кончины для тех или иных кредиторов, гадали об изменявшемся соотношении финансовых сил и о судьбе банка, потерявшего своего главу.	 174
Итак, ты устанавливаешь следующую часть на втором проекторе и запускаешь его.	 79
Он встал задолго до подъема, надраил до самостоятельного свечения хрустящие сапоги, подшил свежий подворотничок и начистил все пуговицы.	 136
Все допытывался, как я это сделал.	 34
На случай ливня был установлен бронзовый навес.	 47
Лжец.	 5
Имперские бронеходы прошли бы сквозь них и даже не заметили бы, что тут кто-то есть.	 84
(Это доказывает, что сервиз изготовил простодушный, честный, трудолюбивый туземец-ремесленник из – неважно, откуда).	 116
Сигурд Оли и Элинборг поговорили с несколькими домовладельцами, но не выяснили ничего путного, и постепенно добрались до улицы у самого подножия холма.	 151
Хэнк как специалист по взрывчатке и просто замечательный химик.	 63
Накидались приятели знатно, начали у Егора на кухне под дружескую беседу и вискарь «Джек Дениелс»…
И заставлять людей просто бодрствовать такое количество времени было глупо.	 76
Вот сижу я сейчас на роскошной лужайке по шею в мягкой травке-муравке.	 70
Я часто представляю себе маленький мультяшный скелетик Клои, размером с небольшого насекомого, который бежит по галереям и закоулкам ее собственных внутренностей в два часа утра, в то время где-то вдалеке завывает сирена и чей-то голос объявляет: «Приготовьтесь к смерти через десять, девять, восемь секунд».	 308
На ходу он жевал сандвич.	 25
Это для того чтобы стрекот и треск, производимый проекторами, не мешал зрителям.	 80
Что значило это выражение, Антон понять никогда не мог, потому что в Михайловке ни попа, ни церкви, а следовательно, «поповой собаки» не было.	 142
Мотор взревывал, камни били в днище.	 36
Громадные храмы и пирамиды на ладони статуи казались прекрасными маленькими игрушками.	 86
Молился, чтобы в турбину засосало пеликана, чтобы техник забыл затянуть какую-нибудь важную гайку, чтобы случилось обледенение закрылков.	 137
Корней закинул ногу на ногу, привычно обхватил мосластыми пальцами колено.	 74
Теперь все кто работал на базе имели право купить себе билет на еженедельный пассажирский лайнер который доставлял их на планету через звёздные врата.	 151
А то пришлось бы услышать ему, что бригады Гагрида тоже уже нет.	 64
По ту сторону барьера радушно улыбались,смеялись,что-то доверительно объясняли таможенные чиновники.	 100
Прямо из пола.	 14
Правда, мне эта тема всегда нравилась, так что я знаю чуть больше чем обычный обыватель, но лежа сейчас в кроватке, находясь в трехлетнем тельце, чувствуя как мои новые родители веселятся в компании трех нелюдей, я очень четко осознаю, как мало это "чуть больше".	 263
На мгновение он ощутил разъедающее прикосновение ненависти.	 59
Поскольку существенного преимущества ни у одной из сторон нет, то скорее всего будет принято решение о возвращении к старым границам.	 134
Лицо его налилось кровью, руки повисли, как плети.	 50
В Новониколаевске Антону понравилось, но учиться плотницкому делу он не стал.	 78
Вырастив экспериментальный искусственный интеллект люди выпустили джинна из бутылки.	 84
Выжившие преступники показали, что врата работают вполне нормально и можно не переживать.	 89
Тайлер пожал плечами и объяснил мне, что он специально выбрал пять таких бревен, которые расширялись бы к основанию.	 118
Шесть таможенных барок, плоских, с заостренными и приподнятыми мысами и короткими мачтами, в форме “Л”, подплыли и остановились полукругом около прибывшего корабля.	 166
Они бодрствовали и предупреждали об опасности даже во время глубокого сна.	 74
Маяк стоял у гавани, окруженный садами, среди которых были разбросаны дома кубической формы из камней черного, красного и белого цвета.	 137
У Марлы нет рака яичек.	 25
Черные кляксы были теперь еле видны.	 36
Каждое воздействие извне через органы чувств, путем рефлекса через центр, вызывает к деятельности те или иные органы тела, иначе говоря, вызывает реакцию.	 154
Не так хорошо, чтобы играть со старшими ребятами в хоккей, но все же мог выписывать вензеля вокруг других малышей, а те только и делали, что размахивали руками для равновесия или плюхались мягким местом на лед.	 210
Девушка была поблизости, на возвышении, рядом с троном, лицом не к нам.	 71
Красный галстук в голубую полоску.	 34
Зеркальные плоскости, вертикальные, горизонтальные и наклонные, вспыхивающие ослепительными горячими зайчиками.	 111
Первый: смешайте равные части бензина и замороженного концентрата апельсинового сока.	 85
У них свои взрослые солидные дела, и они знают, что все эти чужие планеты в сущности своей достаточно однообразны и утомительны.	 128
Рука Марлы, сжимающая сигарету, надежно прижата к бедру.	 58
В ночной темноте Клои бежит по лабиринту рвущихся вен и взрывающихся труб, брызжущих горячей лимфой.	 102
Лицо было острое, загорелое с ласкающей сердце твердостью в чертах, светлые глаза с прищуром, седые волосы — беспорядочной, но в то же время какой-то аккуратной копной.	 168
Она меня выгнала.	 17
Север.	 6
И потеря шестнадцати миллиардов аграфов для них была довольно существенная, но вовсе не критическая.	 100
Из других окон вылетают маленькие тумбочки на шесть ящиков, которые, по мере приближения к земле, все больше и больше напоминают черные капли дождя.	 148
Он приехал с обычными дарами на годовой праздник Солнца.	 58
И столбов теперь два вместо одного; боль – это два столба, и какая-то частица его разума давно знала тот факт, который лишь много позже стал достоянием основной части сознания: два поломанных столба – это две его искалеченные ноги.	 231
И все нужно пройти на высшей передаче.	 38
Если бы с кораблем было что-то не так, то мы смогли бы подать сигнал о помощи и за нами прибыли бы.	 99
Оба мужчины, похоже, разговаривали.	 35
Возле койки Гага сидели двое.	 29
Тысячу лет они здесь гнили и, если бы не герцог, гнили бы еще тысячу лет.	 73
Прямо на глазах.	 16
Наконец, Бенедикт обернулся и, казалось, обратился к девушке.	 61
У меня возникло неожиданное желание отправиться в море.	 55
Небоскреб «Паркер-Моррис» упадет, все его сто девяносто этажей медленно обрушатся как срубленное дерево.	 106
Одни из них доставляли смолистые деревья на вершину маяка, другие — увозили обратно пепел и угли.	 97
С высоты пятнадцатого этажа пылающий пепел развеян над городом и рассыпан по крышам стоящих машин.	 100
Ходят они по нашей Гиганде, как у себя дома, знают про нас все, а мы про них — ничего.	 86
– наотрез отказался идти домой в разгар веселья и убежал беситься дальше; хозяйка, покачав головой, сказала гостю, что день рождения все равно скоро закончится, так что ждать ему недолго.	 187
Трехметровые шторы-картины порваны в клочья и сожжены огненным ветром.	 70
Осталось девять минут.	 24
Врата получились с внутренним диаметром в пятьсот один метр и могли пропускать большую часть современных судов кроме линкоров, больших транспортников, некоторых тяжелых крейсеров.	 179
Впереди я увидел большую россыпь камней, притормозил и сказал: «Держитесь крепче».	 83
Сообщение выскочило совершенно неожиданно, и я слегка растерялся, не поняв причину таких позитивных изменений.	 110
А вот уже после следующего прыжка это было весьма маловероятно.	 64
Обед с музыкой.	 15
Когда негативные эмоции, захлестнувшие изменщика, достигли апогея, он напросился к Егору с бутылкой вискаря, так сказать залить печаль и грусть.	 144
Осознал я себя через полгода после рождения.	 44
Две недели которые прошли на побережье океана на тропическом острове напомнили мне, что настоящую природу не заменит подделка в виде голограмм у нас на базе.	 157
С зудящим звоном налетела туча какой-то мошкары, потолклась перед лицом и отстала.	 82
И казалось ему, что все не так уж плохо.	 40
На экране вспыхивает белая точка.	 33
Но встретился с весёлыми глазами Катерины тон Месфель и обо всём догадался.	 75
Все шло, как обычно.	 21
Вся наша компания, его одаренные ученики.	 43
Когда я проснулся, Тайлер вкопал уже четыре бревна и волок пятое.	 65
Это воздействие огня на кожу передается нервами в мозг, а от мозга идет к руке ответная реакция: ребенок отдергивает руку.	 122
Двухнедельный полет сократился до двадцати минут.	 49
Доктор Юйэ, его учитель, намекнул, что на Арракисе классовые рамки кодекса Фафрелах не соблюдаются так строго, как здесь.	 121
Мне ужасно хотелось знать, что он такое сооружал, пока я спал.	 64
Другой был добряк в белом халате.	 35
А вот Клои была настоящая.	 28
Теперь Татталья и Солоццо удерживали их с легкостью, замерев в нелепо мальчишеских позах, покуда тот, что был позади, все туже затягивал шнур на шее Люки.	 154
Могучие они здесь, могучие, простым глазом видно.	 49
А еще Тайлер работал официантом на банкетах в большом отеле в центре города.	 78
Здесь, на вершине Башни, на почти ровной площадке, усыпанной пиками арматуры, остается только одно – наслаждаться жизнью и смотреть вниз, вдаль, ежась от пронзительного северного ветра.	 185
И тишина – торжественная тишина храма, нарушаемая только отчетливо отдающимися под сводами звуками часто падающих капель: кап-кап-кап… Пауль даже в забытьи чувствовал, что не забудет это видение – пробуждаясь, он всегда помнил сны, содержащие предсказание…
Интересно, мне мерещится или портсигар действительно ощутимо нагрелся.	 70
А там он заснул, и во сне ему привиделась юность, когда жизнь была беззаботной и после каждой зимы, после долгих темных месяцев, наступало светлое лето, когда бояться нечего и беспокоиться не о чем.	 198
Весть о трагической кончине Карла Готлиба, крупнейшего банкира Германии, взволновала весь коммерческий мир.	 107
Все шло, как обычно.	 20
Машина тронулась.	 17
Горбоносый повернулся назад и оживленно заговорил о том, что много приятнее ехать в легковой машине, чем идти пешком.	 117
В подъезде пахло вареной капустой и старыми половиками.	 55
К стене против входа был пришпилен цветной плакат, пожалуй слишком большой для этого места.	 91
На нем было изображено лишь огромное, шириной больше метра, лицо человека лет сорока пяти с грубоватыми, но привлекательными чертами и густыми черными усами.	 157
Уинстон направился прямо к лестнице.	 36
Не стоило тратить время на вызов лифта, — даже в лучшие времена он редко работал, а теперь электричество, в соответствии с программой экономии, вообще отключали в дневное время, поскольку уже началась подготовка к Неделе Ненависти.	 231
Уинстону предстояло одолеть семь лестничных маршей.	 51
Он шел медленно и несколько раз отдыхал: ему уже тридцать девять лет, да к тому же на правой ноге у него варикозная язва.	 121
И со стен каждой площадки, прямо против двери лифта, на него глядело огромное лицо.	 83
Жуткая боль пронеслась по всем клеткам моего тела.	 50
Громкий стон вырвавшийся из горла явно был слышен на большом расстоянии так что удивляться тому, что кто-то подошел ко мне было глупо.	 134
С трудом открыв глаза я заметил над собой расплывающуюся в глазах морду монстра.	 81
От неожиданности я дернулся в сторону, но новый приступ боли заставил меня замереть на месте.	 93
Но когда монстр открыл свою пасть я плюнул на боль и рванул изо всех сил в сторону.	 84
Но максимум что мне удалось это отодвинуться на пару сантиметров в сторону и то от накатившей боли я на пару мгновений потерял сознание.	 136
А когда очнулся то удивился, что не съеден монстром и вообще этот монстр как-то нежно со мной обходится и положил нечто влажное мне на лоб.	 140
Ненормальность ситуации меня добила окончательно и я вновь потерял сознание.	 76
Следующее мое пробуждение было гораздо лучше чем предыдущее.	 61
Боль практически не чувствовалась, но слабость была невероятная.	 64
Чтобы просто пошевелиться мне приходилось прикладывать просто невероятные усилия.	 81
В этот раз в сознании я пробыл гораздо дольше, нейросеть работающая почему-то с сильными сбоями показала, что я был в сознании уже больше часа когда вокруг внезапно стало светлее и подул свежий ветерок, через пару секунд свет пропал и я вновь оказался в полутьме, но теперь на краю глаза я заметил того самого монстра которого я видел в прошлое свое пробуждение.	 363
И теперь он уже не видел столь уж страшным, я не мог понять почему я его испугался в прошлый раз.	 98
Монстр представлял собой прямоходящего медведя только без шерсти и с семи палыми пальцами на руках.	 99
Но самое удивительное было не в этом, а в том, что монстр был одет в одежду.	 77
да старую явно видавшую лучшие времена, но одежду причем судя выглядывающим в местах дыр тонким проводкам эта одежда когда-то была высокотехнлогичной.	 150
Так что зря я причислил монстра к животным он явно был разумным существом.	 74
Что и подтвердили дальнейшие действия монстра.	 47
Он приподнял меня и облокотил спиной на большой камень.	 55
Теперь я мог оглядеться и понял, что нахожусь в какой-то пещере.	 64
Следующее, что сделал мой сосед по пещере это кормление.	 57
Он достал из рюкзака сделанного из какого-то растения кривой глинянный сосуд и такой же кривой ложкой начал кормить меня.	 121
Сперва я взял в рот первую порцию и направил часть нанитов нейросети на анализ еды, оставалось их весьма мало и следовало экономить пока нанофабрика не перезапуститься после непонятного сбоя.	 191
Оказалось, что она хоть и не сильно подходит мне и усваиваться будет в лучшем случае процентов на десять, но есть можно.	 121
Так что я проглотил первую порцию, а следом и вторую.	 53
Монстр, хотя какой он монстр, но я не знал как его называть, после того как покормил меня принялся за еду и сам.	 113
Вот только в отличии от непонятного варева которым он накормил меня он ел свежее сырое мясо.	 92
Как мне показалось это была огромная клешня чего-то крабоподобного.	 67
После еды лысый медведь вновь подошел ко мне, но уже с куском коры от дерева и углем в руках.	 94
Что именно он хотел от меня стало сразу понятным, в базах знаний которые я выучил во время полета в эту часть галактике были и по первому контакту с другими видами разумных.	 173
И если другой вид разумных обладал письменностью то налаживание контакта сильно упрощалось.	 92
Первым делом на коре мы решили начать с универсальной величины для всей вселенной, а именно с математики.	 105
Уже через полчаса удалось выяснить, что вид моего нового знакомого вместо привычной для человека десятичной системы счета использует четырнадцатиричную, но это было понятно почему.	 181
Пальцев то оказалось у них четырнадцать на руках.	 49
Кстати сами руки были непривычными для меня.	 45
У него было два больших пальца и располагались они с двух сторон ладони.	 72
Остальные пять пальцев были привычными для человека.	 52
Сразу было видно, что хват рук у этого вида разумных был гораздо крепче чем у человека.	 87
В первый раз мы закончили обмениваться математическими данными уже на основах высшей математики.	 97
И я и монстр были довольны тем, что мы оказались довольно разумными и развитыми.	 80
Но после пары часов общения с лысым медведем мой организм вновь стал подавать сигналы о том, что с ним не все впорядке.	 120
Нейросеть за прошедшее время практически восстановила свою работоспособность и проводила экстренный ремонт нанофабрики для того чтобы восстановить количество нанитов которые сейчас было всего около десяти процентов от изначального.	 231
Мое спальное место представляло собой шкуру какого-то животного, она была довольно мягкой и я устроился в ней с относительным удобством.	 137
Конечно до уровня спальной капсулы или хотя бы кровати производства Содружества тут было очень далеко, но и не на голом ведь камне спать, тем более в таком поганом состоянии.	 174
Стоило мне прикрыть глаза как сразу перед взором стали возникать картинки последних пяти лет которые привели меня сюда на эту чертовую планету.	 144
Жаль, что я не помнил как именно тут очутился, последние воспоминания были о том, что один из разведывательных зондов сообщил о планете пригодной для жизни человека без каких либо дополнительных условий, а дальше в моих воспоминаниях полная пустота.	 249
После возвращения из субсектора Кобнола моя жизнь превратилась в довольно однообразную череду дней.	 100
Профессор Хэсс вместе с Елси задались подтянуть мой уровень знаний в теории физики пространства и просто в инженерном деле.	 123
Так что я практически безвылазно торчал либо на борту Недлари вместе со своей помощницей, либо в лаборатории на астероиде.	 123
И там, и там мне вдалбливали знания необходимые для создания звездных врат, а это было очень не просто.	 103
Если бы не стимуляторы улучшающие мое восприятие и не новая нейросеть седьмого поколения с дополнительными местами под импланты куда были установлены импланты на память и на увеличение скорости обработки информации то сомневаюсь, что смог бы усвоить даже половину из того что мне давали.	 288
И лишь спустя полгода после возвращения иерарх Стадот собрал меня, Грею и команду с моего корвета с которой я летал за рейдером для того чтобы объявить, что под моим командованием мы летим на другой конец галактики для исследования обнаруженного ранее города на спутнике родной планеты цивилизации чьи гены мы используем для своей генетической коррекции.	 355
Но это была второстепенная цель, основная же была в том, чтобы мы там в системе установили полноценные звездные врата через которые смогут проходить космические корабли.	 170
Честно говоря я сильно удивился, что мне настолько доверяют, но потом в свободное время обдумав я понял, что банально некого отправить кроме меня туда.	 152
Все кому доверяет на все сто процентов верхушка ордена нужны тут в нашем субсекторе.	 84
Я же хоть и не заслуживаю стопроцентного доверия, но я люблю Грею, а вот она вполне заслуживает такое доверие.	 110
С другой стороны я не обладаю уникальными способностями или знаниями необходимыми для текущих заданий ордена, так что большой потребности во мне нет.	 150
Но и я был довольно сообразительным для того чтобы собрать из подготовленного конструктора звездные врата на месте.	 115
Зельда скорее всего справилась бы лучше, но многие секреты звездных врат ей просто не доверят.	 95
Я же по мнению Стадота, Скорта и Лори из-за своей любви к Грее точно не выдам тайн ордена.	 90
Неприятно было осознать, что меня выбрали не из-за уникальных моих способностей, а просто из-за того что я был настолько не важен, что без моего присутствия ничего не изменится и при этом настолько предан, что они могли не сомневаться, что я предам их.	 253
Грея на мои размышления только усмехнулась, но не опровергла их.	 65
Вообще насколько я понял она была рада, что мы отправляемся в столь дальнее путешествие вместе.	 95
Еще полгода заняла подготовка к дальней экспедиции.	 52
К этому времени война с аграфами вышла на финишную прямую.	 58
Основные участники боевых действий потеряли по несколько десятков планет лежащих сейчас в руинах и по несколько десятков миллиардов жертв.	 138
Министерство Любви выглядело поистине устрашающим.	 51
В этом здании не было окон.	 27
Уинстон никогда не входил в него, он даже не приближался к нему ближе чем на полкилометра.	 90
В это здание входили только по официальным делам, да и то сквозь лабиринт заграждений из колючей проволоки, стальных дверей и замаскированных пулеметных гнезд.	 159
